Trial number,Testcase,Crash,Health,Operator log,Consistency,Differential,Custom
testrun-2024-01-23-14-44/trial-02-0024/0001,"{""field"": ""[\""spec\"", \""templates\"", \""serviceTemplates\"", 0]"", ""testcase"": ""object-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-02-0024/0002,"{""field"": ""[\""spec\"", \""templates\"", \""podTemplates\"", 0, \""distribution\""]"", ""testcase"": """"}",,,,,None,
testrun-2024-01-23-14-44/trial-02-0024/0003,"{""field"": ""[\""spec\"", \""templates\"", \""podTemplates\"", 0, \""distribution\""]"", ""testcase"": ""Unspecified""}",,,,,None,
testrun-2024-01-23-14-44/trial-02-0024/0004,"{""field"": ""[\""spec\"", \""templates\"", \""podTemplates\"", 0, \""distribution\""]"", ""testcase"": ""OnePerHost""}",,,,,None,
testrun-2024-01-23-14-44/trial-02-0024/0005,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""name\""]"", ""testcase"": ""string-deletion""}",,,"message='Invalid input detected' responsible_property=[""spec"", ""configuration"", ""clusters"", 0, ""layout"", ""shards"", 0, ""name""]",,None,
testrun-2024-01-23-14-44/trial-02-0024/0006,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-02-0024/0007,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""name\""]"", ""testcase"": ""string-change""}",,,message='Invalid input detected' responsible_property=[],,None,
testrun-2024-01-23-14-44/trial-02-0024/0008,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-02-0024/0009,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""name\""]"", ""testcase"": ""string-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-02-0024/0010,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-02-0025/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-02-0025/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""definitionType\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-02-0025/0002,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""definitionType\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-02-0025/0003,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""definitionType\""]"", ""testcase"": ""string-change""}",,,,,None,
testrun-2024-01-23-14-44/trial-02-0026/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-02-0026/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""insecure\""]"", ""testcase"": ""disable""}",,,message='Invalid input detected' responsible_property=[],,None,
testrun-2024-01-23-14-44/trial-02-0026/0002,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-02-0026/0003,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""insecure\""]"", ""testcase"": ""Enable""}",,,,,None,
testrun-2024-01-23-14-44/trial-02-0026/0004,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""insecure\""]"", ""testcase"": ""enable""}",,,,,None,
testrun-2024-01-23-14-44/trial-02-0026/0005,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""insecure\""]"", ""testcase"": ""Disabled""}",,,message='Invalid input detected' responsible_property=[],,None,
testrun-2024-01-23-14-44/trial-02-0026/0006,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-02-0026/0007,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""insecure\""]"", ""testcase"": ""disabled""}",,,message='Invalid input detected' responsible_property=[],,None,
testrun-2024-01-23-14-44/trial-02-0026/0008,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-02-0026/0009,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""insecure\""]"", ""testcase"": ""Enabled""}",,,,,None,
testrun-2024-01-23-14-44/trial-02-0027/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-02-0027/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""shards\"", 0, \""insecure\""]"", ""testcase"": ""enabled""}",,,,,None,
testrun-2024-01-23-14-44/trial-02-0027/0002,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\""]"", ""testcase"": ""array-deletion""}",,,"message='Invalid input detected' responsible_property=[""spec"", ""configuration"", ""clusters"", 0, ""name""]",,None,
testrun-2024-01-23-14-44/trial-02-0027/0003,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-02-0027/0004,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\""]"", ""testcase"": ""array-push""}",,,,,None,
testrun-2024-01-23-14-44/trial-02-0027/0005,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-02-0027/0006,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\""]"", ""testcase"": ""array-pop""}",,,"message='Invalid input detected' responsible_property=[""spec"", ""configuration"", ""clusters"", 0, ""name""]",,None,
testrun-2024-01-23-14-44/trial-02-0027/0007,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0000/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-03-0000/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""files\""]"", ""testcase"": ""object-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0000/0002,"{""field"": ""[\""spec\"", \""defaults\"", \""templates\""]"", ""testcase"": ""object-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0000/0003,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""templates\"", \""hostTemplate\""]"", ""testcase"": ""string-deletion""}",,,message='Invalid input detected' responsible_property=[],,None,
testrun-2024-01-23-14-44/trial-03-0000/0004,"{""field"": """", ""testcase"": ""revert""}",,,message='Invalid input detected' responsible_property=[],,None,
testrun-2024-01-23-14-44/trial-03-0000/0005,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""templates\"", \""hostTemplate\""]"", ""testcase"": ""string-change""}",,,message='Invalid input detected' responsible_property=[],,None,
testrun-2024-01-23-14-44/trial-03-0000/0006,"{""field"": """", ""testcase"": ""revert""}",,,message='Invalid input detected' responsible_property=[],,None,
testrun-2024-01-23-14-44/trial-03-0000/0007,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""templates\"", \""hostTemplate\""]"", ""testcase"": ""string-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0000/0008,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""name\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0000/0009,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""name\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0000/0010,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0001/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-03-0001/0001,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""name\""]"", ""testcase"": ""string-change""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0001/0002,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""name\""]"", ""testcase"": ""string-change""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0001/0003,"{""field"": ""[\""spec\"", \""templates\"", \""hostTemplates\"", 0, \""spec\"", \""name\""]"", ""testcase"": ""string-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0001/0004,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0001/0005,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""schemaPolicy\""]"", ""testcase"": ""object-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0001/0006,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""schemaPolicy\""]"", ""testcase"": ""object-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0002/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-03-0002/0001,"{""field"": ""[\""spec\"", \""templates\"", \""serviceTemplates\""]"", ""testcase"": ""array-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0002/0002,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""weight\""]"", ""testcase"": ""number-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0002/0003,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""weight\""]"", ""testcase"": ""number-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0002/0004,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""weight\""]"", ""testcase"": ""number-change""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0002/0005,"{""field"": ""[\""spec\"", \""templates\"", \""serviceTemplates\"", 0, \""spec\""]"", ""testcase"": ""object-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0002/0006,"{""field"": ""[\""spec\"", \""templates\"", \""serviceTemplates\"", 0, \""spec\""]"", ""testcase"": ""object-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0002/0007,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""templates\"", \""clusterServiceTemplate\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0002/0008,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""templates\"", \""clusterServiceTemplate\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0002/0009,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""templates\"", \""clusterServiceTemplate\""]"", ""testcase"": ""string-change""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0003/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-03-0003/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""templates\"", \""clusterServiceTemplate\""]"", ""testcase"": ""string-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0003/0002,"{""field"": ""[\""spec\"", \""templates\"", \""podTemplates\"", 0, \""name\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0003/0003,"{""field"": ""[\""spec\"", \""templates\"", \""podTemplates\"", 0, \""name\""]"", ""testcase"": ""string-change""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0004/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-03-0004/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""replicas\"", 0, \""templates\"", \""dataVolumeClaimTemplate\""]"", ""testcase"": ""string-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0004/0002,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""zookeeper\"", \""nodes\""]"", ""testcase"": ""array-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0004/0003,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""zookeeper\"", \""nodes\""]"", ""testcase"": ""array-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0004/0004,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""zookeeper\"", \""nodes\""]"", ""testcase"": ""array-push""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0004/0005,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""zookeeper\"", \""nodes\""]"", ""testcase"": ""array-pop""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0004/0006,"{""field"": ""[\""spec\"", \""configuration\"", \""settings\""]"", ""testcase"": ""object-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0004/0007,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0]"", ""testcase"": ""object-deletion""}",message='Pod chi-test-cluster--0-0-0 crashed',message='statefulset: chi-test-cluster--0-0 replicas [1] ready_replicas [None]',"message='Invalid input detected' responsible_property=[""spec"", ""configuration"", ""clusters"", 0, ""name""]",,None,
testrun-2024-01-23-14-44/trial-03-0005/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-03-0005/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0]"", ""testcase"": ""object-empty""}",message='Pod chi-test-cluster--0-0-0 crashed',message='statefulset: chi-test-cluster--0-0 replicas [1] ready_replicas [None]',"message='Invalid input detected' responsible_property=[""spec"", ""configuration"", ""clusters"", 0, ""name""]",,None,
testrun-2024-01-23-14-44/trial-03-0006/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-03-0006/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""templates\"", \""shardServiceTemplate\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0006/0002,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""templates\"", \""shardServiceTemplate\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0007/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-03-0007/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""zookeeper\"", \""nodes\"", 0, \""secure\""]"", ""testcase"": ""Off""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0007/0002,"{""field"": ""[\""spec\"", \""configuration\"", \""zookeeper\"", \""nodes\"", 0, \""secure\""]"", ""testcase"": ""off""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0007/0003,"{""field"": ""[\""spec\"", \""configuration\"", \""zookeeper\"", \""nodes\"", 0, \""secure\""]"", ""testcase"": ""On""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0007/0004,"{""field"": ""[\""spec\"", \""configuration\"", \""zookeeper\"", \""nodes\"", 0, \""secure\""]"", ""testcase"": ""on""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0007/0005,"{""field"": ""[\""spec\"", \""configuration\"", \""zookeeper\"", \""nodes\"", 0, \""secure\""]"", ""testcase"": ""Disable""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0007/0006,"{""field"": ""[\""spec\"", \""configuration\"", \""zookeeper\"", \""nodes\"", 0, \""secure\""]"", ""testcase"": ""disable""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0007/0007,"{""field"": ""[\""spec\"", \""configuration\"", \""zookeeper\"", \""nodes\"", 0, \""secure\""]"", ""testcase"": ""Enable""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0007/0008,"{""field"": ""[\""spec\"", \""configuration\"", \""zookeeper\"", \""nodes\"", 0, \""secure\""]"", ""testcase"": ""enable""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0007/0009,"{""field"": ""[\""spec\"", \""configuration\"", \""zookeeper\"", \""nodes\"", 0, \""secure\""]"", ""testcase"": ""Disabled""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0008/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-03-0008/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""zookeeper\"", \""nodes\"", 0, \""secure\""]"", ""testcase"": ""disabled""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0009/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-03-0009/0001,"{""field"": ""[\""spec\"", \""defaults\"", \""storageManagement\"", \""reclaimPolicy\""]"", ""testcase"": ""Retain""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0009/0002,"{""field"": ""[\""spec\"", \""defaults\"", \""storageManagement\"", \""reclaimPolicy\""]"", ""testcase"": ""Delete""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0009/0003,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\""]"", ""testcase"": ""array-deletion""}",message='Pod clickhouse-operator-8697784fc9-cwrk8 crashed',"message='deployment: clickhouse-operator replicas [1] ready_replicas [None], clickhouse-operator condition [Available] status [False] message [Deployment does not have minimum availability.]\npod: clickhouse-operator-8697784fc9-cwrk8 container [clickhouse-operator] restart_count [6]'",,,None,
testrun-2024-01-23-14-44/trial-03-0010/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-03-0010/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\""]"", ""testcase"": ""array-push""}",message='Pod clickhouse-operator-8697784fc9-b5w9q crashed',"message='deployment: clickhouse-operator replicas [1] ready_replicas [None], clickhouse-operator condition [Available] status [False] message [Deployment does not have minimum availability.]\npod: clickhouse-operator-8697784fc9-b5w9q container [clickhouse-operator] restart_count [6]'",,,None,
testrun-2024-01-23-14-44/trial-03-0011/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-03-0011/0001,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\""]"", ""testcase"": ""array-pop""}",,,"message='Invalid input detected' responsible_property=[""spec"", ""configuration"", ""clusters"", 0, ""layout"", ""shards"", 0, ""replicas"", 0, ""name""]",,None,
testrun-2024-01-23-14-44/trial-03-0011/0002,"{""field"": """", ""testcase"": ""revert""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0011/0003,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""layout\"", \""shards\"", 0, \""replicas\""]"", ""testcase"": ""array-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0011/0004,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""zookeeper\"", \""root\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0011/0005,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""zookeeper\"", \""root\""]"", ""testcase"": ""string-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0011/0006,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""zookeeper\"", \""root\""]"", ""testcase"": ""string-change""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0011/0007,"{""field"": ""[\""spec\"", \""configuration\"", \""clusters\"", 0, \""zookeeper\"", \""root\""]"", ""testcase"": ""string-empty""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0011/0008,"{""field"": ""[\""spec\"", \""defaults\""]"", ""testcase"": ""object-deletion""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0012/0000,{},,,,,None,
testrun-2024-01-23-14-44/trial-03-0012/0001,"{""field"": ""[\""spec\"", \""troubleshoot\""]"", ""testcase"": ""Off""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0012/0002,"{""field"": ""[\""spec\"", \""troubleshoot\""]"", ""testcase"": ""off""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0012/0003,"{""field"": ""[\""spec\"", \""troubleshoot\""]"", ""testcase"": ""On""}",,,,,None,
testrun-2024-01-23-14-44/trial-03-0012/0004,"{""field"": ""[\""spec\"", \""troubleshoot\""]"", ""testcase"": ""on""}",,,"message='Invalid input detected' responsible_property=[""spec"", ""troubleshoot""]",,None,
